Joint Tag,Target Number,TimeStamp,Elapsed Time,Motion Detected,Motion Threshold,Position X,Position Y,Position Z,Rotation X,Rotation y,Rotation z,Speed,Velocity X,Velocity Y,Velocity Z,Velocity X (orig),Velocity Y (orig),Velocity Z (orig),Acceleration X,Acceleration Y,Acceleration Z,Acceleration Strength,Direction X,Direction Y,Direction Z,Angular Speed,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Angular Acceleration X,Angular Acceleration Y,Angular Acceleration Z,Angular Acceleration Strength,Angular Axis X,Angular Axis Y,Angular Axis Z
RightWrist,0,00:00:00:333,0.33,FALSE,0.08,-1.542283,0.7395735,-1.008192,59.55796,-68.02258,106.3774,0.02119686,-0.01885151,-0.009448787,0.002155867,-0.005147947,-0.02994389,-0.003667912,0.01672519,0.008383027,-0.0019127,-0.018806,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:350,0.35,FALSE,0.08,-1.542537,0.7396472,-1.008084,59.56906,-68.02832,106.3698,0.02130149,-0.01894457,-0.009495431,0.002166509,-0.02279483,0.006601315,0.009656293,0.009234914,0.004628739,-0.001056109,-0.01038384,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:367,0.37,FALSE,0.08,-1.542632,0.7395575,-1.008179,59.56741,-68.04379,106.3556,0.01858334,-0.01652717,-0.008283775,0.001890054,-0.01131167,-0.01071859,-0.007494388,0.01516074,0.007598893,-0.001733789,-0.01704691,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:383,0.38,FALSE,0.08,-1.54261,0.7395649,-1.008193,59.57372,-68.03491,106.3608,0.01655867,-0.01472652,-0.00738125,0.001684131,0.001982158,0.000657186,-0.001271973,0.03838284,0.01923831,-0.004389479,-0.04315811,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:400,0.4,FALSE,0.08,-1.542295,0.7397466,-1.008227,59.56148,-68.02844,106.3821,0.01782344,-0.01585135,-0.00794504,0.001812767,0.002535817,0.001510699,-0.001294885,0.04885001,0.02448469,-0.00558651,-0.05492753,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:417,0.42,FALSE,0.08,-1.542775,0.7396193,-1.008019,59.57089,-68.03815,106.3697,0.02183003,-0.01941463,-0.009731034,0.002220266,-0.0429855,-0.01139452,0.01864946,0.01460146,0.00731857,-0.00166983,-0.01641805,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:433,0.43,FALSE,0.08,-1.542074,0.7398622,-1.008188,59.56197,-68.03732,106.3621,0.0234269,-0.02083481,-0.01044286,0.002382678,0.06418725,0.02077421,-0.0155313,-0.01345922,-0.006746056,0.001539203,0.01513371,-0.889354,-0.4457636,0.1017069,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:450,0.45,FALSE,0.08,-1.541599,0.7401669,-1.008262,59.55295,-68.03555,106.3618,0.02709634,0.0241053,0.01205631,-0.002791247,0.04202277,0.02694686,-0.006525864,0.05015828,0.02508676,-0.005808023,0.05638202,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:467,0.47,FALSE,0.08,-1.541625,0.7403049,-1.008206,59.5575,-68.03601,106.3681,0.02083919,0.01853886,0.009272244,-0.002146686,-0.003384155,0.01113011,0.006145196,0.02789297,0.01395072,-0.003229835,0.03135398,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:483,0.48,FALSE,0.08,-1.541602,0.7403393,-1.008213,59.5585,-68.02322,106.3712,0.01822905,0.01621684,0.008110881,-0.00187781,0.002061225,0.003075818,-0.000576716,0.002295367,0.001148032,-0.00026579,0.002580181,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:500,0.5,FALSE,0.08,-1.54156,0.7401767,-1.008265,59.55115,-68.04169,106.3543,0.01872797,0.01666068,0.008332871,-0.001929205,0.002315335,-0.00016248,-7.11E-05,-0.01914031,-0.009573064,0.002216331,-0.02151528,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:517,0.52,FALSE,0.08,-1.541643,0.7402298,-1.008219,59.56097,-68.02179,106.3725,0.01803131,0.01604092,0.008022896,-0.00185744,-0.007780874,0.005014841,0.004385175,-0.03652757,-0.01826934,0.00422967,-0.04105999,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:533,0.53,FALSE,0.08,-1.541185,0.7404661,-1.008255,59.55561,-68.035,106.3626,0.01950707,0.01735378,0.008679525,-0.002009462,0.03782855,0.0190752,-0.002767943,-0.05084875,-0.0254321,0.005887975,-0.05715816,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:550,0.55,FALSE,0.08,-1.541215,0.7402277,-1.008214,59.5493,-68.04318,106.3586,0.01917438,0.01705782,0.0085315,-0.001975191,-0.002621727,-0.02114296,0.00364716,-0.04065444,-0.0203334,0.004707537,-0.04569893,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:567,0.57,FALSE,0.08,-1.541967,0.7399311,-1.008104,59.55994,-68.03693,106.3701,0.02183515,0.01942487,0.009715388,-0.002249282,-0.06976341,-0.02744961,0.009669037,0.02040193,0.01020406,-0.002362419,0.02293344,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:583,0.58,FALSE,0.08,-1.541947,0.7399464,-1.008114,59.56813,-68.03632,106.3701,0.01943588,0.01729045,0.008647853,-0.002002129,0.001822442,0.001380311,-0.000948964,0.008941133,0.004471924,-0.001035328,0.01005057,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:600,0.6,FALSE,0.08,-1.542013,0.7399561,-1.00808,59.56559,-68.03433,106.3709,0.0186289,0.01657255,0.00828879,-0.001919,0.009918195,0.003755124,0.005781194,0.00413611,0.002068683,-0.000478936,0.004649326,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:617,0.62,FALSE,0.08,-1.541992,0.7399879,-1.008075,59.5564,-68.04254,106.366,0.01674086,0.01489292,0.007448721,-0.001724509,0.001805157,0.002697594,0.000446219,-0.01125237,-0.005627893,0.001302955,-0.01264858,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:633,0.63,FALSE,0.08,-1.542325,0.7399089,-1.008027,59.57179,-68.02939,106.3716,0.01898987,0.01689367,0.008449402,-0.001956184,0.001237982,0.002643826,0.000188845,-0.000756152,-0.000378191,8.76E-05,-0.000849977,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:650,0.65,FALSE,0.08,-1.541962,0.7399662,-1.008196,59.56184,-68.01645,106.3751,0.02170927,0.01931289,0.009659379,-0.002236315,0.03167067,0.004994061,-0.0147741,0.01753406,0.008769694,-0.002030337,0.01970972,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:667,0.67,FALSE,0.08,-1.541737,0.7399738,-1.008149,59.55125,-68.04257,106.3568,0.01809969,0.01610175,0.008053321,-0.001864485,0.01741393,-0.002113291,0.004361252,-0.009429852,-0.004716358,0.001091919,-0.01059993,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:683,0.68,FALSE,0.08,-1.541888,0.7400789,-1.008124,59.5522,-68.0329,106.3639,0.01695466,0.01508311,0.007543848,-0.001746533,-0.01336372,0.009339781,0.002234347,-0.01193471,-0.005969167,0.001381966,-0.01341559,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:700,0.7,FALSE,0.08,-1.541848,0.740108,-1.008127,59.55824,-68.03485,106.3616,0.0146221,0.01300804,0.006505996,-0.001506252,0.003524047,0.002559129,-0.000283182,-0.02199251,-0.0109996,0.002546598,-0.02472138,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:717,0.72,FALSE,0.08,-1.542179,0.7399821,-1.008172,59.56601,-68.02591,106.3745,0.01507396,0.01341002,0.006707047,-0.001552798,0.001744253,0.001349719,-0.000799449,-0.023257,-0.01163203,0.002693019,-0.02614278,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:733,0.73,FALSE,0.08,-1.54204,0.7399056,-1.008085,59.56715,-68.02939,106.3717,0.01562842,0.01390328,0.006953751,-0.001609915,0.01195573,-0.006571558,0.007472333,-0.03140872,-0.01570913,0.003636938,-0.03530598,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:750,0.75,FALSE,0.08,-1.542327,0.7396748,-1.008091,59.5666,-68.03442,106.3636,0.0165817,0.01475133,0.007377904,-0.001708114,-0.02775556,-0.02145702,-0.001280703,-0.02495504,-0.01248131,0.002889641,-0.02805151,0.8896149,0.4449426,-0.103012,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:767,0.77,FALSE,0.08,-1.542499,0.7396176,-1.008147,59.57042,-68.02533,106.3619,0.01596421,-0.01419984,-0.007107396,0.001644825,-0.01479128,-0.004923588,-0.004800498,0.01793651,0.008977699,-0.002077659,-0.02016518,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:783,0.78,FALSE,0.08,-1.542602,0.739568,-1.008033,59.57997,-68.03528,106.3592,0.01375999,-0.01223923,-0.006126059,0.00141772,-0.01240711,-0.006170616,0.01084799,0.018095,0.009057026,-0.002096017,-0.02034336,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:800,0.8,FALSE,0.08,-1.542579,0.7395949,-1.008015,59.57312,-68.017,106.3726,0.01247083,-0.01109255,-0.005552114,0.001284895,0.002094783,0.0024278,0.001557659,0.02285037,0.01143721,-0.002646851,-0.02568959,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:817,0.82,FALSE,0.08,-1.542868,0.7394221,-1.008025,59.5705,-68.0336,106.3644,0.01376629,-0.01224483,-0.006128862,0.001418368,0.001478434,0.001359728,0.000971234,0.01286815,0.006440849,-0.00149057,-0.01446705,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:833,0.83,FALSE,0.08,-1.542526,0.7396896,-1.008107,59.5678,-68.02661,106.3758,0.01755301,-0.01561305,-0.007814744,0.001808523,0.0299839,0.02348477,-0.007179391,-0.01055518,-0.005283146,0.001222649,0.01186669,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:850,0.85,FALSE,0.08,-1.542141,0.7398119,-1.00803,59.57131,-68.03653,106.3699,0.01880953,-0.0167307,-0.008374155,0.001937984,0.03219127,0.007427915,0.008203477,-0.02210729,-0.01106528,0.002560777,0.02485418,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:867,0.87,FALSE,0.08,-1.541981,0.7398264,-1.008095,59.56288,-68.04926,106.3573,0.01790004,-0.01592173,-0.007969244,0.001844278,0.01395969,0.001263414,-0.005633582,-0.02219405,-0.01110871,0.002570826,0.02495172,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:883,0.88,FALSE,0.08,-1.542336,0.7399073,-1.008062,59.57295,-68.03983,106.3698,0.01814389,-0.01613862,-0.008077808,0.001869402,-0.03720361,0.005243316,0.003219962,-0.03118225,-0.01560754,0.003611965,0.03505673,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:900,0.9,FALSE,0.08,-1.542315,0.7399499,-1.008067,59.57402,-68.03073,106.3826,0.01650814,-0.01468366,-0.007349559,0.001700867,0.001869461,0.00371815,-0.000436208,-0.01952788,-0.009774221,0.002261993,0.02195428,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:917,0.92,FALSE,0.08,-1.542226,0.7398715,-1.008065,59.56728,-68.03009,106.3811,0.01440203,-0.01281031,-0.0064119,0.00148387,0.001779495,0.00305357,0.000505419,0.005035056,0.002520178,-0.000583231,-0.005660675,-0.8894798,-0.4452081,0.103032,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:933,0.93,FALSE,0.08,-1.541384,0.7402003,-1.008255,59.5532,-68.03516,106.3782,0.0248571,0.02210984,0.0110667,-0.002560951,0.07454802,0.02910993,-0.01686645,0.05748723,0.02877426,-0.006658664,0.06463031,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:950,0.95,FALSE,0.08,-1.541617,0.74037,-1.008199,59.56079,-68.03549,106.3792,0.02577884,0.02292971,0.01147707,-0.002655915,-0.0253307,0.0126169,0.005468761,0.05081126,0.02543272,-0.005885397,0.05712482,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:967,0.97,FALSE,0.08,-1.541409,0.7402847,-1.008319,59.54844,-68.02057,106.3885,0.02439235,0.02169646,0.01085979,-0.00251307,0.01797996,-0.007385915,-0.0103671,0.04252611,0.02128572,-0.004925739,0.0478102,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:00:983,0.98,FALSE,0.08,-1.541327,0.7401237,-1.008361,59.5457,-68.02252,106.3812,0.01902216,0.01691979,0.008468912,-0.001959795,0.003486687,-0.01654299,-0.000815348,0.01300656,0.006510211,-0.001506531,0.01462269,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:01:000,1,FALSE,0.08,-1.541271,0.7401369,-1.008385,59.54784,-68.01913,106.3897,0.01737357,0.01545341,0.00773494,-0.001789946,0.00494415,0.001147376,-0.002065278,0.0101629,0.005086865,-0.001177154,0.01142569,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:01:017,1.02,FALSE,0.08,-1.540704,0.7407315,-1.008375,59.55403,-68.02023,106.3912,0.02357635,0.02097064,0.0104965,-0.002428999,0.004569355,0.003529881,-0.001320999,0.04482807,0.02243793,-0.005192372,0.05039819,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:01:033,1.03,FALSE,0.08,-1.540703,0.7405326,-1.008435,59.53972,-68.03903,106.3735,0.02388593,0.02124601,0.01063433,-0.002460895,4.36E-05,-0.01816763,-0.005533068,0.0201552,0.01008834,-0.002334548,0.02265958,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:01:050,1.05,FALSE,0.08,-1.540954,0.7403612,-1.008331,59.55295,-68.04529,106.3658,0.02362273,0.02101189,0.01051715,-0.002433778,-0.02799595,-0.01850204,0.01096182,-0.003352252,-0.001677913,0.000388287,-0.003768787,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,0,00:00:01:067,1.07,FALSE,0.08,-1.54114,0.7404795,-1.008212,59.56283,-68.06415,106.3548,0.02256645,0.02007236,0.01004688,-0.002324953,-0.01626576,0.01034336,0.01035379,0.005242163,0.002623876,-0.000607192,0.005893528,0.8894778,0.445213,-0.103027,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:083,1.08,FALSE,0.08,-1.540099,0.7407951,-1.008423,59.54161,-68.07037,106.3469,0.02939405,0.02614557,0.01308614,-0.003028628,0.09178247,0.02520502,-0.01974321,0.06561659,0.03284182,-0.007600838,0.0737692,0.8894849,0.4451969,-0.1030354,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:100,1.1,FALSE,0.08,-1.540013,0.7408299,-1.00843,59.54187,-68.06836,106.3501,0.0265974,0.02365799,0.01184108,-0.002740474,0.007674395,0.003116722,-0.000619075,0.0349102,0.01747294,-0.004043899,0.03924766,0.8894849,0.4451969,-0.1030354,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:117,1.12,FALSE,0.08,-1.539938,0.7408943,-1.008351,59.54976,-68.06015,106.3622,0.02042686,0.01816938,0.009093977,-0.00210469,0.005998855,0.002851568,0.000897716,-0.02249405,-0.01125852,0.002605647,-0.02528885,0.8894849,0.4451969,-0.1030354,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:133,1.13,FALSE,0.08,-1.541,0.7406421,-1.008146,59.56334,-68.06976,106.3529,0.03222974,0.02866787,0.01434858,-0.003320805,-0.09482509,-0.02251963,0.01835839,0.06138379,0.03072326,-0.007110524,0.0690105,0.8894849,0.4451969,-0.1030354,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:150,1.15,FALSE,0.08,-1.541105,0.7403953,-1.008303,59.55128,-68.04294,106.3811,0.03257887,-0.02898288,-0.01449486,0.003357716,-0.0127007,-0.02550822,-0.01540321,-0.05355942,-0.02678603,0.006204949,0.06020468,-0.8896221,-0.444916,0.1030642,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:167,1.17,FALSE,0.08,-1.541105,0.7403953,-1.008303,59.55128,-68.04294,106.3811,0.03257887,-0.02898288,-0.01449486,0.003357716,-0.0127007,-0.02550822,-0.01540321,-0.05355942,-0.02678603,0.006204949,0.06020468,-0.8896221,-0.444916,0.1030642,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:183,1.18,FALSE,0.08,-1.54105,0.740458,-1.008165,59.55339,-68.02856,106.4023,0.02810248,-0.02500059,-0.01250324,0.002896361,0.001675346,0.001932526,0.0042398,-0.002728446,-0.001364545,0.000316095,0.003066972,-0.8896221,-0.444916,0.1030642,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
RightWrist,4,00:00:01:200,1.2,FALSE,0.08,-1.54105,0.740458,-1.008165,59.55339,-68.02856,106.4023,0.02810248,-0.02500059,-0.01250324,0.002896361,0.001675346,0.001932526,0.0042398,-0.002728446,-0.001364545,0.000316095,0.003066972,-0.8896221,-0.444916,0.1030642,0,0,0,0,0,0,0,0,0.676887,-0.08362643,-0.7313212
